date,tweet_text,hashtags,tweet_url,likes,retweets,categories
16-10-24,"Thank you Naples, Florida! Get out and VOTE #TrumpPence16 on 11/8.
Lets #MakeAmericaGreatAgain!
Full Naples rally_ https://t.co/5ZbteSJ00K",TrumpPence16;MakeAmericaGreatAgain,https://twitter.com/realDonaldTrump/status/790343447987314692,27546,11196,MAGA
16-10-24,"The Clinton Foundation۪s Most Questionable Foreign Donations
#PayToPlay #DrainTheSwamp
https://t.co/IkeqMRjX5z",PayToPlay;DrainTheSwamp,https://twitter.com/realDonaldTrump/status/790584855150997504,17074,10329,Drain The Swamp
16-10-24,"Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE &amp; GREAT AG_ https://t.co/PSTcOei5t1",,https://twitter.com/realDonaldTrump/status/790621559920615424,23683,10174,MAGA
16-10-24,"Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:_ https://t.co/eLunEQRxZq",,https://twitter.com/realDonaldTrump/status/790592685144846336,20366,7757,Presidential Elections
16-10-24,"Departing Farmers Round Table in Boynton Beach, Florida. Get out &amp; VOTE- lets #MAGA!
EARLY VOTING BY FL. COUNTY:_ https://t.co/MgJxNbxRga",MAGA,https://twitter.com/realDonaldTrump/status/790582555871326208,16401,6773,MAGA
16-10-24,"Peter Navarro: Trump the Bull vs. Clinton the Bear #DrainTheSwamp
https://t.co/mQRkfMG80j",Drain The Swamp,https://twitter.com/realDonaldTrump/status/790672365466316800,13906,6253,Drain The Swamp
16-10-24,"Join me tomorrow in Sanford or Tallahassee, Florida!

Sanford at 3pm:
https://t.co/PZENw9Kheg

Tallahassee at 6pm:
https://t.co/WKI69e1bqD",,https://twitter.com/realDonaldTrump/status/790662999841333249,14054,5989,Presidential Elections
16-10-24,"Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp; MAKE AMERICA GREAT AGAIN!_ https://t.co/mPzVrcaR9L",Drain The Swamp,https://twitter.com/realDonaldTrump/status/790629257546379264,13998,5450,MAGA
16-10-25,"My contract with the American voter will restore honesty, accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj",Drain The Swamp,https://twitter.com/realDonaldTrump/status/790712761407926272,41644,21939,Drain The Swamp
16-10-25,Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA_ https://t.co/aRdlFkVjAx,MAGA,https://twitter.com/realDonaldTrump/status/790983039056769024,49694,20034,MAGA
16-10-25,"Obamacare is a disaster - as Ive been saying from the beginning. Time to repeal &amp; replace!
#ObamacareFail https://t.co/5CvoMbVceT",ObamacareFail,https://twitter.com/realDonaldTrump/status/790951230906458113,31933,17337,Obamacare
16-10-25,"REPEAL AND REPLACE!!!
#ObamaCareInThreeWords",ObamaCareInThreeWords,https://twitter.com/realDonaldTrump/status/791037075030179840,39429,17077,Obamacare
16-10-25,"Obama Warned Of Rigged Elections In 2008. Time to #DrainTheSwamp
https://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV",Drain The Swamp,https://twitter.com/realDonaldTrump/status/791022438486343680,26173,15957,Drain The Swamp
16-10-25,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj,,https://twitter.com/realDonaldTrump/status/790726388978515968,38869,15929,Presidential Elections
16-10-25,"Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA_ https://t.co/IpSUYnXcp6",Drain The Swamp,https://twitter.com/realDonaldTrump/status/790730455129714688,35424,15550,Drain The Swamp
16-10-25,"Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary cant!
#ObamacareFailed",ObamacareFailed,https://twitter.com/realDonaldTrump/status/791017424426504192,33263,13256,Obamacare
16-10-25,Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz,,https://twitter.com/realDonaldTrump/status/790927104921767940,28392,13240,MAGA
16-10-25,I have met &amp; spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!_ https://t.co/Ot6vQGqVW0,,https://twitter.com/realDonaldTrump/status/791035128176844800,27973,12680,Presidential Elections
16-10-25,#ObamacareFail https://t.co/Mb0YW1rg6g,ObamacareFail,https://twitter.com/realDonaldTrump/status/790936027871477764,23450,12652,Obamacare
16-10-25,#ObamacareFail https://t.co/90Aixp25Oc,ObamacareFail,https://twitter.com/realDonaldTrump/status/790948782288596992,21271,12112,Obamacare
16-10-25,"Thank you Sanford, Florida. Get out &amp; VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:_ https://t.co/zVXrScClfd",TrumpPence16;ICYMI,https://twitter.com/realDonaldTrump/status/791043842124439552,25163,10310,Presidential Elections
16-10-25,"Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!
#ICYMI- watch here: https://t.co/GDKhwrCa9R",ICYMI,https://twitter.com/realDonaldTrump/status/791059759663288321,26308,9965,Presidential Elections
16-10-25,#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK,Obamacare,https://twitter.com/realDonaldTrump/status/790924363348541445,17849,9399,Obamacare
16-10-25,"Get your ballots in Colorado - I will see you soon -- and we will win!
#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk",MakeAmericaGreatAgain,https://twitter.com/realDonaldTrump/status/791030789001605126,22747,9005,MAGA
16-10-25,"As election looms, some bad news for Clinton, Democrats:
https://t.co/7aWWVQPjTo",,https://twitter.com/realDonaldTrump/status/790923701193768960,16214,8468,Crooked Hilary
16-10-25,"Key Obamacare premiums to jump 25% next year:
https://t.co/TCdHEdPQDG",,https://twitter.com/realDonaldTrump/status/790925669937123328,14536,8272,Obamacare
16-10-25,"Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail
https://t.co/xDPhVczf1g",ObamacareFail,https://twitter.com/realDonaldTrump/status/790936603590033408,17385,7974,Obamacare
16-10-25,#ObamacareFail https://t.co/5Zvsys8j5w,ObamacareFail,https://twitter.com/realDonaldTrump/status/790936360953716736,14766,7155,Obamacare
16-10-26,Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to_ https://t.co/hBIrGj21l6,,https://twitter.com/realDonaldTrump/status/791398814049456128,70088,37423,Fake News
16-10-26,REPEAL AND REPLACE OBAMACARE!,,https://twitter.com/realDonaldTrump/status/791233632593739776,55421,20265,Obamacare
16-10-26,"JOIN ME IN OHIO TOMORROW!
Springfield-1pm:
https://t.co/YcbpSigtva

Toledo-4pm:
https://t.co/BOJH0l1CZz

Geneva-7pm_ https://t.co/7qbIRel33u",,https://twitter.com/realDonaldTrump/status/791351142760321024,18306,8360,Presidential Elections
16-10-27,A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?,,https://twitter.com/realDonaldTrump/status/791625798792974336,41051,20235,Fake News
16-10-27,Crooked Hillary launched her political career by letting terrorists off the hook. #DrainTheSwamp_ https://t.co/BLMkZQ8svK,Drain The Swamp,https://twitter.com/realDonaldTrump/status/791770795165057025,27899,16716,Crooked Hilary
16-10-27,"#ICYMI: I agree- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8._ https://t.co/P2edj2MoXy",ICYMI;DrainTheSwamp,https://twitter.com/realDonaldTrump/status/791738173462310912,31948,15294,Drain The Swamp
16-10-27,"""@KeithRowland: People in Arizona just got a taste of Obamacare with a 116% increase in premiums. @realDonaldTrump"" Repeal and replace!",,https://twitter.com/realDonaldTrump/status/791768269615169538,29679,15017,Obamacare
16-10-27,"Obamacare is a disaster. We must REPEAL &amp; REPLACE. Tired of the lies, and want to #DrainTheSwamp? Get out &amp; VOTE_ https://t.co/jOelj829Pg",Drain The Swamp,https://twitter.com/realDonaldTrump/status/791614912833449984,31037,14971,Obamacare
16-10-27,"I delivered a speech in Charlotte, North Carolina yesterday. I appreciate all of the feedback &amp; support. Lets #MAGA_ https://t.co/aI2HtiRUzr",MAGA,https://twitter.com/realDonaldTrump/status/791762650195632128,30021,13915,MAGA
16-10-27,"Inside Bill Clinton Inc.۪: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!
https://t.co/UfDVzeSDfd",Drain The Swamp,https://twitter.com/realDonaldTrump/status/791653174994202624,21878,13380,Drain The Swamp
16-10-27,"WikiLeaks Drip-Drop Releases Prove One Thing: Theres No Nov. 8 Deadline on Clintons Dishonesty and Scandals
https://t.co/MfRy3Nvd4F",,https://twitter.com/realDonaldTrump/status/791642669256769536,23683,12690,Fake News
16-10-27,"I agree, @MMFlint- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb",Drain The Swamp,https://twitter.com/realDonaldTrump/status/791648893725450240,25112,12117,Drain The Swamp
16-10-27,"Thank you Charlotte, North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:_ https://t.co/ga6DQZrIR0",ICYMI,https://twitter.com/realDonaldTrump/status/791457576030535680,26971,10835,Presidential Elections
16-10-27,"Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonights rally here:_ https://t.co/x7wtERl55d",,https://twitter.com/realDonaldTrump/status/791458860930392065,26100,10016,Presidential Elections
16-10-27,"""Clinton Foundation۪s Fundraisers Pressed Donors to Steer Business to Former President""
https://t.co/PlFILR6JCn",,https://twitter.com/realDonaldTrump/status/791643789609865216,15641,9359,Fake News
16-10-27,"Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichment۝
https://t.co/4OGP3tPxyp",CircleOfEnrichment,https://twitter.com/realDonaldTrump/status/791643269109350400,15235,8698,Fake News
16-10-27,"Thank you Springfield, Ohio. Get out and #VoteTrumpPence16!
#ICYMI - watch here: https://t.co/dEoXV6oS3b_ https://t.co/RNgCUUqO4X",VoteTrumpPence16;ICYMI,https://twitter.com/realDonaldTrump/status/791722658358439936,17563,7376,Presidential Elections
16-10-27,"JOIN ME! #MAGA
TODAY:
Springfield, OH
Toledo, OH
Geneva, OH
FRIDAY:
Manchester, NH
Lisbon, ME
Cedar Rapids, IA
https://t.co/kv624y9UOm",MAGA,https://twitter.com/realDonaldTrump/status/791651860889427968,17834,7312,Presidential Elections
16-10-27,I will be interviewed on @oreillyfactor tonight at 8:00 P.M. Enjoy!,,https://twitter.com/realDonaldTrump/status/791767413465419777,18834,5948,"Me, Myself and I"
16-10-27,RT @EricTrump: Tune into @GMA right now to catch a great interview with my father &amp; the entire family! __ #VoteTrumpPence16 https://t.co/Sa_,VoteTrumpPence16,https://twitter.com/realDonaldTrump/status/791614568275570688,17817,5383,Family
16-10-27,"Join me in Cedar Rapids, Iowa tomorrow at 7:00pm! #MAGA
https://t.co/QWaEJpzvKN https://t.co/CniHGkjp0v",MAGA,https://twitter.com/realDonaldTrump/status/791746832686682112,13093,5100,MAGA
16-10-27,"Join me live in Toledo, Ohio. Time to #DrainTheSwamp &amp; #MAGA!
https://t.co/NU39Mmlh1T",DrainTheSwamp;MAGA,https://twitter.com/realDonaldTrump/status/791748254991912960,13107,4497,MAGA
16-10-27,"Join me live in Springfield, Ohio!
https://t.co/LREA7WRmOx",,https://twitter.com/realDonaldTrump/status/791697302519947264,12789,4485,Presidential Elections
16-10-28,We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp https://t.co/GtPkj4xIz6,CrookedHillary;DrainTheSwamp,https://twitter.com/realDonaldTrump/status/792083605405171712,55576,26846,Drain The Swamp
16-10-28,"If my people said the things about me that Podesta &amp; Hillarys people said about her, I would fire them out of self respect. ""Bad instincts""",,https://twitter.com/realDonaldTrump/status/792031499075944448,50050,18095,Fake News
16-10-28,"Thank you Geneva, Ohio.
If I am elected President, I am going to keep RADICAL ISLAMIC TERRORISTS OUT of our countr_ https://t.co/a7t5QN2iqW",,https://twitter.com/realDonaldTrump/status/791818552600821761,43776,17058,Presidential Elections
16-10-28,"Just out: Neera Tanden, Hillary Clinton adviser said, Israel is depressing.۝ I think Israel is inspiring!",,https://twitter.com/realDonaldTrump/status/792054354991800320,38595,15573,Crooked Hilary
16-10-28,"""@Jmoschetti1363: @Johnatsrs1949 FBI must be outraged that their hands r tied she has no regard or t secret service, FBI, or (Dallas)police""",,https://twitter.com/realDonaldTrump/status/792024896616407040,20318,8257,World News
16-10-28,Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!,,https://twitter.com/realDonaldTrump/status/792049535195439104,26067,7778,Obamacare
16-10-28,"Join @TeamTrump on Facebook &amp; watch tonights rally from Geneva, Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH",AmericaFirst;MAGA,https://twitter.com/realDonaldTrump/status/791795308162408448,16762,6386,MAGA
16-10-28,"Join me tonight in Cedar Rapids, Iowa at 7pm: https://t.co/QWaEJpR79n

Phoenix, Arizona tomorrow night at 3pm: https://t.co/0LjE9qbNLh",,https://twitter.com/realDonaldTrump/status/792027901126406144,14474,5670,Presidential Elections
16-10-28,RT @DRUDGE_REPORT: WSJ: The Cold Clinton Reality... https://t.co/udWj5mXcA6,,https://twitter.com/realDonaldTrump/status/792054233721864193,9803,4484,Fake News
16-10-28,RT @DRUDGE_REPORT: WSJ: Grifters-in-Chief... https://t.co/mPFocMuBgu,,https://twitter.com/realDonaldTrump/status/792015309058310145,7752,3553,Fake News
16-10-29,So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz,,https://twitter.com/realDonaldTrump/status/792456539151806464,61554,23439,Trump Company
16-10-29,"""@piersmorgan: BOMBSHELL: FBI reopening its investigation into HillaryClintons email server after new discovery!",,https://twitter.com/realDonaldTrump/status/792176856086622208,43506,15607,Crooked Hilary
16-10-29,"Thank you Maine, New Hampshire and Iowa. The waiting is OVER! The time for change is NOW! We are going to_ https://t.co/HVPjw6qeQ2",,https://twitter.com/realDonaldTrump/status/792215485941186560,34366,13170,Presidential Elections
16-10-29,I am in Colorado - big day planned - but nothing can be as big as yesterday!,,https://twitter.com/realDonaldTrump/status/792352376828993538,43759,12738,Presidential Elections
16-10-29,"""@DeplorableCBTP: ""In my mind, #DonaldTrump is the only way out of this mess."" - #PhilRobertson of TVs #DuckDynasty"" Thank you Phil!",DonaldTrump;PhilRobertson;DuckDynasty,https://twitter.com/realDonaldTrump/status/792389892298780672,31475,11846,"Me, Myself and I"
16-10-29,#ObamacareFail https://t.co/iusXk4n9w7,ObamacareFail,https://twitter.com/realDonaldTrump/status/792411187547734016,20785,11372,Government
16-10-29,"Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: https://t.co/zNzmWuZPiV
Overflow: https://t.co/93L7JfdmXJ",,https://twitter.com/realDonaldTrump/status/792455164615544832,26682,9810,Other
16-10-29,"Join me in Colorado at 12pm tomorrow - or Arizona at 3pm!

TICKETS:
Golden: https://t.co/Eix7SspO2Z
Phoenix:_ https://t.co/pheYCksxq0",,https://twitter.com/realDonaldTrump/status/792217215114342400,20487,8481,Presidential Elections
16-10-29,Just landed in Iowa - speaking soon!,,https://twitter.com/realDonaldTrump/status/792176315478609920,25906,6356,Presidential Elections
16-10-29,"Tomorrow!

Las Vegas, NV- 11a: https://t.co/KluudKImvn
Greeley, CO- 4p: https://t.co/JYimiIbqKB
Albuquerque, NM- 7p: https://t.co/7SCol4vQlM",,https://twitter.com/realDonaldTrump/status/792409386073202688,14078,6084,Presidential Elections
16-10-30,"Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",,https://twitter.com/realDonaldTrump/status/792734426912337920,73817,36320,Fake News
16-10-30,"We are now leading in many polls, and many of these were taken before the criminal investigation announcement on Friday - great in states!",,https://twitter.com/realDonaldTrump/status/792726526127067136,65563,21450,Presidential Elections
16-10-30,"Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming, should not have delayed!",,https://twitter.com/realDonaldTrump/status/792728791743291392,49856,19734,Crooked Hilary
16-10-30,"THANK YOU Phoenix, Arizona! Time for new POWERFUL leadership. Just imagine what WE can accomplish in our first 100_ https://t.co/gqZLLxcenk",,https://twitter.com/realDonaldTrump/status/792537371291987968,39720,15469,Presidential Elections
16-10-30,"Thank you Greeley, CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch:_ https://t.co/qz5AL7zvp4",,https://twitter.com/realDonaldTrump/status/792868471734345728,28143,11761,Presidential Elections
16-10-30,"""@slh: I follow Mr.Trump at all of his rallies by watching them on https://t.co/biseaBESvS. He is a lion-hearted warrior, who inspires hope",,https://twitter.com/realDonaldTrump/status/792869550593146880,28946,11248,"Me, Myself and I"
16-10-30,"Great day in Colorado &amp; Arizona. Will be in Nevada, Colorado and New Mexico tomorrow - join me!
Tickets:_ https://t.co/vMPTsLXsCT",,https://twitter.com/realDonaldTrump/status/792540629548933120,27525,10885,Presidential Elections
16-10-30,"Thank you Las Vegas, Nevada- I love you! Departing for Greeley, Colorado now. Get out &amp; VOTE! #ICYMI- watch here:_ https://t.co/uIloPRtEn9",ICYMI,https://twitter.com/realDonaldTrump/status/792804645542305792,23281,8404,Presidential Elections
16-10-30,"See you tomorrow Michigan!

Grand Rapids, MI tomorrow at noon:
https://t.co/xFPRNEPNZ5

Warren, MI tomorrow at 3pm:_ https://t.co/UHRTgS88B5",,https://twitter.com/realDonaldTrump/status/792787872789045248,20768,7963,Presidential Elections
16-10-31,#ObamacareFail #HillarycareFail https://t.co/gaXOWVI0Xa,ObamacareFail;HillarycareFail,https://twitter.com/realDonaldTrump/status/793167761509851137,28167,16294,Obamacare
16-10-31,"Hillarys Two Official Favors To Morocco Resulted In $28 Million For Clinton Foundation #DrainTheSwamp
https://t.co/6qOO7FZSvF",Drain The Swamp,https://twitter.com/realDonaldTrump/status/793120426541056000,23506,14733,Drain The Swamp
16-10-31,"Legendary basketball coach Bobby Knight who has 900+ wins, many championships and a gold medal will be introducing_ https://t.co/aHltfG7U4I",,https://twitter.com/realDonaldTrump/status/793129964476436480,43606,13359,Other
16-10-31,"Beautiful rally in Albuquerque, New Mexico this evening - thank you. Get out &amp; VOTE! #DrainTheSwamp
Watch rally:_ https://t.co/K2RSgt2Zh5",Drain The Swamp,https://twitter.com/realDonaldTrump/status/792922071437287428,29948,13014,Drain The Swamp
16-10-31,"Thank you Grand Rapids, Michigan! #ICYMI- watch: https://t.co/2mDQCs6coB https://t.co/gN7BYfLD9K",ICYMI,https://twitter.com/realDonaldTrump/status/793165820889358338,23382,9540,Presidential Elections
16-10-31,$25 Million+ raised online in just one week! RECORD WEEK. #DrainTheSwamp Today we set a bigger record. Contribute &gt;https://t.co/CZ1QmzCxwO,Drain The Swamp,https://twitter.com/realDonaldTrump/status/793155579019681792,22576,9299,Drain The Swamp
16-10-31,"Wow! I hear you Warren, Michigan. Streaming live - join us America. It is time to DRAIN THE SWAMP!
Watch: https://t.co/pjXELwc5E1",,https://twitter.com/realDonaldTrump/status/793193310219272198,24784,8648,Drain The Swamp
16-10-31,"Join me tomorrow in Michigan!

Grand Rapids at 12pm:
https://t.co/xFPRNF7pnF

Warren at 3pm:
https://t.co/DREwbH7ZVd https://t.co/iyXwiP0rvd",,https://twitter.com/realDonaldTrump/status/792939101494337540,20409,8059,Presidential Elections
16-11-01,"So terrible that Crooked didnt report she got the debate questions from Donna Brazile, if that were me it would have been front page news!",,https://twitter.com/realDonaldTrump/status/793456094198759424,82389,33512,Crooked Hilary
16-11-01,"Crooked Hillary should not be allowed to run for president. She deleted 33,000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!",,https://twitter.com/realDonaldTrump/status/793422633111023616,60850,24295,Crooked Hilary
16-11-01,Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!,,https://twitter.com/realDonaldTrump/status/793400131525677056,56759,21906,Crooked Hilary
16-11-01,"Wow, now leading in @ABC /@washingtonpost Poll 46 to 45. Gone up 12 points in two weeks, mostly before the Crooked Hillary blow-up!",,https://twitter.com/realDonaldTrump/status/793421274043285504,40516,16799,Presidential Elections
16-11-01,"WikiLeaks emails reveal Podesta urging Clinton camp to dump emails.
Time to #DrainTheSwamp!
https://t.co/P3ajiACiXK",Drain The Swamp,https://twitter.com/realDonaldTrump/status/793572802729086976,26247,14548,Crooked Hilary
16-11-01,Kept me out of jail: Top DOJ official involved in Clinton probe represented her campaign chairman: https://t.co/QUZn97CEOq,,https://twitter.com/realDonaldTrump/status/793562183573442560,19049,11024,Crooked Hilary
16-11-01,"Mika Brzezinski: Dem Criticism of Comey Reinforcing Idea There۪s Something There
https://t.co/EvBp0xESPN https://t.co/QIDBiDpat8",,https://twitter.com/realDonaldTrump/status/793565506431168512,21889,10770,Other
16-11-01,.@DarrellIssa is a very good man. Help him win his congressional seat in California.,,https://twitter.com/realDonaldTrump/status/793524189240188928,24560,10694,Other
16-11-01,Hillary Advisers Wanted Her To Avoid Supporting Israel When Talking To Democrats: https://t.co/y7m8iVU173,,https://twitter.com/realDonaldTrump/status/793563282854383617,16094,9250,Crooked Hilary
16-11-01,"JOIN ME TOMORROW IN FLORIDA!

MIAMIۢ12pm
https://t.co/A3X71Q6sG2

ORLANDOۢ4pm
https://t.co/6BqTVoty5C

PENSACOLAۢ7p_ https://t.co/kNzrAeuLZO",,https://twitter.com/realDonaldTrump/status/793446442031575040,17915,8857,Presidential Elections
16-11-01,Trump promises special session to repeal Obamacare: https://t.co/wTCd108yrV,,https://twitter.com/realDonaldTrump/status/793562498100178945,18869,8569,Government
16-11-01,Podesta urged Clinton team to hand over emails after use of private server emerged https://t.co/NYvVmoA8wl,,https://twitter.com/realDonaldTrump/status/793569883409657856,17217,8432,Crooked Hilary
16-11-01,"#ICYMI: Governor @mike_pence and I were in Valley Forge, Pennsylvania today. You can watch it here:_ https://t.co/6GWgmCV23Z",ICYMI,https://twitter.com/realDonaldTrump/status/793503948313419776,20877,7729,"Me, Myself and I"
16-11-01,"RT @DanScavino: Join @realDonaldTrump LIVE in Wisconsin with Gov. @ScottWalker, @MayorRGiuliani, @Reince &amp; Coach Bobby Knight! LIVE: https:_",,https://twitter.com/realDonaldTrump/status/793590297800404992,9656,3228,Other
16-11-02,Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all.,,https://twitter.com/realDonaldTrump/status/793824247168765952,88542,30872,World News
16-11-02,"After decades of lies and scandal, Crooked Hillarys corruption is closing in. #DrainTheSwamp! https://t.co/YivCacmkKq",Drain The Swamp,https://twitter.com/realDonaldTrump/status/793892802040041472,48786,26866,Crooked Hilary
16-11-02,"You can change your vote in six states. So, now that you see that Hillary was a big mistake, change your vote to MAKE AMERICA GREAT AGAIN!",,https://twitter.com/realDonaldTrump/status/793763567837253633,59594,26024,MAGA
16-11-02,"Crooked Hillary Clinton deleted 33,000 e-mails AFTER they were subpoenaed by the United States Congress. Guilty - cannot run. Rigged system!",,https://twitter.com/realDonaldTrump/status/793796754193936385,49291,18976,Crooked Hilary
16-11-02,#MakeAmericaGreatAgain #6Days https://t.co/eHTGIEpFsm,MakeAmericaGreatAgain;6Days,https://twitter.com/realDonaldTrump/status/793959470585913345,37770,18260,MAGA
16-11-02,"I am going to repeal and replace ObamaCare. We will have MUCH less expensive and MUCH better healthcare. With Hillary, costs will triple!",,https://twitter.com/realDonaldTrump/status/793769750056677376,51775,17637,Obamacare
16-11-02,"Thank you Orlando, Florida! We are just six days away from delivering justice for every forgotten man, woman and ch_ https://t.co/LPXBQZ5AXt",,https://twitter.com/realDonaldTrump/status/793928267250171904,46166,16798,Presidential Elections
16-11-02,Thank you for your incredible support Wisconsin and Governor @ScottWalker! It is time to #DrainTheSwamp &amp; #MAGA!_ https://t.co/gKBkKmTudn,DrainTheSwamp;MAGA,https://twitter.com/realDonaldTrump/status/793611795156111360,32868,12784,Drain The Swamp
16-11-02,"Thank you Miami! In 6 days, we are going to WIN the GREAT STATE of FLORIDA - and we are going to win back the White_ https://t.co/MKYPOp0MeD",,https://twitter.com/realDonaldTrump/status/793864122987323393,33442,12597,Presidential Elections
16-11-02,"""It pays to have friends in high places- like the Justice Department. Clearly the Clintons do.""
#DrainTheSwamp! https://t.co/KZXB4B156M",Drain The Swamp,https://twitter.com/realDonaldTrump/status/793889694064967680,22162,11361,Drain The Swamp
16-11-02,"Clinton camp fumed when surrogate told supporters Clinton planned to betray labor on TPP post-election:
https://t.co/ZZjbGDZP7e",,https://twitter.com/realDonaldTrump/status/793890059510505472,19453,10159,Crooked Hilary
16-11-02,"Join me in Florida tomorrow!

MIAMIۢ12pm
https://t.co/A3X71Q6sG2

ORLANDOۢ4pm
https://t.co/6BqTVoty5C

PENSACOLAۢ7p_ https://t.co/kEQuuJeO1B",,https://twitter.com/realDonaldTrump/status/793659710054498304,19231,8408,Presidential Elections
16-11-02,"""@Ravenrantz: #Billygrahams grand daughter #SupportsTrump https://t.co/sKz1SPHzDZ"" So nice, thank you Cissy Graham Lynch!!!!",Billygraham;SupportsTrump,https://twitter.com/realDonaldTrump/status/793802617428160513,19345,8046,Presidential Elections
16-11-02,"""@PYNance: Evangelical women live at #trumptower @pdpryor1 @CissieGLynch @SaysGabrielle https://t.co/k5kGXPR2WA""",trumptower,https://twitter.com/realDonaldTrump/status/793804514583252992,20029,7497,Other
16-11-03,Looking at Air Force One @ MIA. Why is he campaigning instead of creating jobs &amp; fixing Obamacare? Get back to work for the American people!,,https://twitter.com/realDonaldTrump/status/794197242471124992,73411,28438,Other
16-11-03,#CrookedHillary is unfit to serve. https://t.co/bSuGvInNF1,CrookedHillary,https://twitter.com/realDonaldTrump/status/794281898570825728,36860,20338,Crooked Hilary
16-11-03,"Watching my beautiful wife, Melania, speak about our love of country and family. We will make you all very proud._ https://t.co/DiKmSnTlC2",,https://twitter.com/realDonaldTrump/status/794259252613414915,56014,16977,"Me, Myself and I"
16-11-03,"RT @PaulaReidCBS: .@CBSNews confirms FBI found emails on #AnthonyWeiner computer, related to Hillary Clinton server, that are ""new"" &amp; not p_",AnthonyWeiner,https://twitter.com/realDonaldTrump/status/794320826237644805,27034,16584,Crooked Hilary
16-11-03,"ObamaCare is a total disaster. Hillary Clinton wants to save it by making it even more expensive. Doesnt work, I will REPEAL AND REPLACE!",,https://twitter.com/realDonaldTrump/status/794155725152980992,46554,15863,Obamacare
16-11-03,"Thank you Concord, North Carolina! When WE win on November 8th, we are going to Washington, D.C. and we are going t_ https://t.co/7j4MBn1Waf",,https://twitter.com/realDonaldTrump/status/794281211963338752,33408,12451,Presidential Elections
16-11-03,"My wife, Melania, will be speaking in Pennsylvania this afternoon. So exciting, big crowds! I will be watching from North Carolina.",,https://twitter.com/realDonaldTrump/status/794154017983238145,46851,12265,Drain The Swamp
16-11-03,"Thank you Arlene! We will MAKE AMERICA SAFE AND GREAT AGAIN!
#ImWithYou #DrainTheSwamp
https://t.co/tSI0YP2LL9",ImWithYou;DrainTheSwamp,https://twitter.com/realDonaldTrump/status/794025263604625409,29349,11186,Drain The Swamp
